h0,h1,h2,h3,h4,h5,h6,shape
3.137201062,6.859783574,13.93016998,15.37473308,-30.04813796,-18.81337863,30.54532755,OVAL
3.074676731,6.509154016,12.347821,13.42574347,-26.31477498,-16.68216345,27.30600505,OVAL
3.074676731,6.509154016,12.347821,13.42574347,-26.31477498,-16.68216345,27.30600505,OVAL
3.074676731,6.509154016,12.347821,13.42574347,-26.31477498,-16.68216345,27.30600505,OVAL
3.074676731,6.509154016,12.347821,13.42574347,-26.31477498,-16.68216345,27.30600505,OVAL
3.074676731,6.509154016,12.347821,13.42574347,-26.31477498,-16.68216345,27.30600505,OVAL
3.074676731,6.509154016,12.347821,13.42574347,-26.31477498,-16.68216345,27.30600505,OVAL
3.074676731,6.509154016,12.347821,13.42574347,-26.31477498,-16.68216345,27.30600505,OVAL
3.08314596,6.555842899,12.78236189,14.0191534,-27.42518257,-17.29984443,-28.22995028,OVAL
3.08314596,6.555842899,12.78236189,14.0191534,-27.42518257,-17.29984443,-28.22995028,OVAL
3.08314596,6.555842899,12.78236189,14.0191534,-27.42518257,-17.29984443,-28.22995028,OVAL
3.08314596,6.555842899,12.78236189,14.0191534,-27.42518257,-17.29984443,-28.22995028,OVAL
3.08314596,6.555842899,12.78236189,14.0191534,-27.42518257,-17.29984443,-28.22995028,OVAL
3.08314596,6.555842899,12.78236189,14.0191534,-27.42518257,-17.29984443,-28.22995028,OVAL
3.08314596,6.555842899,12.78236189,14.0191534,-27.42518257,-17.29984443,-28.22995028,OVAL
3.085418801,6.546405309,13.01578403,14.22818744,-27.85250011,-17.50303836,-28.83632054,OVAL
3.085418801,6.546405309,13.01578403,14.22818744,-27.85250011,-17.50303836,-28.83632054,OVAL
3.085418801,6.546405309,13.01578403,14.22818744,-27.85250011,-17.50303836,-28.83632054,OVAL
3.085418801,6.546405309,13.01578403,14.22818744,-27.85250011,-17.50303836,-28.83632054,OVAL
3.085418801,6.546405309,13.01578403,14.22818744,-27.85250011,-17.50303836,-28.83632054,OVAL
3.085418801,6.546405309,13.01578403,14.22818744,-27.85250011,-17.50303836,-28.83632054,OVAL
3.085418801,6.546405309,13.01578403,14.22818744,-27.85250011,-17.50303836,-28.83632054,OVAL
2.336554337,4.690692395,10.40379839,10.76429818,21.35907574,13.24037062,-22.00678105,OVAL
2.336554337,4.690692395,10.40379839,10.76429818,21.35907574,13.24037062,-22.00678105,OVAL
2.336554337,4.690692395,10.40379839,10.76429818,21.35907574,13.24037062,-22.00678105,OVAL
2.336554337,4.690692395,10.40379839,10.76429818,21.35907574,13.24037062,-22.00678105,OVAL
2.336554337,4.690692395,10.40379839,10.76429818,21.35907574,13.24037062,-22.00678105,OVAL
2.336554337,4.690692395,10.40379839,10.76429818,21.35907574,13.24037062,-22.00678105,OVAL
2.336554337,4.690692395,10.40379839,10.76429818,21.35907574,13.24037062,-22.00678105,OVAL
3.131309987,6.80573926,14.66513439,15.57304389,30.69213506,18.98065881,-33.20675965,OVAL
3.131309987,6.80573926,14.66513439,15.57304389,30.69213506,18.98065881,-33.20675965,OVAL
3.131309987,6.80573926,14.66513439,15.57304389,30.69213506,18.98065881,-33.20675965,OVAL
3.131309987,6.80573926,14.66513439,15.57304389,30.69213506,18.98065881,-33.20675965,OVAL
3.131309987,6.80573926,14.66513439,15.57304389,30.69213506,18.98065881,-33.20675965,OVAL
3.131309987,6.80573926,14.66513439,15.57304389,30.69213506,18.98065881,-33.20675965,OVAL
3.131309987,6.80573926,14.66513439,15.57304389,30.69213506,18.98065881,-33.20675965,OVAL
3.136993936,6.85440401,12.74109009,14.61365714,-28.5952962,-18.19279011,-28.35243226,OVAL
3.136993936,6.85440401,12.74109009,14.61365714,-28.5952962,-18.19279011,-28.35243226,OVAL
3.136993936,6.85440401,12.74109009,14.61365714,-28.5952962,-18.19279011,-28.35243226,OVAL
3.136993936,6.85440401,12.74109009,14.61365714,-28.5952962,-18.19279011,-28.35243226,OVAL
3.136993936,6.85440401,12.74109009,14.61365714,-28.5952962,-18.19279011,-28.35243226,OVAL
3.136993936,6.85440401,12.74109009,14.61365714,-28.5952962,-18.19279011,-28.35243226,OVAL
3.136993936,6.85440401,12.74109009,14.61365714,-28.5952962,-18.19279011,-28.35243226,OVAL
3.104584338,6.642709516,15.20285123,15.7539152,31.23902898,19.24632889,-31.99000647,OVAL
3.104584338,6.642709516,15.20285123,15.7539152,31.23902898,19.24632889,-31.99000647,OVAL
3.104584338,6.642709516,15.20285123,15.7539152,31.23902898,19.24632889,-31.99000647,OVAL
3.104584338,6.642709516,15.20285123,15.7539152,31.23902898,19.24632889,-31.99000647,OVAL
3.104584338,6.642709516,15.20285123,15.7539152,31.23902898,19.24632889,-31.99000647,OVAL
3.104584338,6.642709516,15.20285123,15.7539152,31.23902898,19.24632889,-31.99000647,OVAL
3.104584338,6.642709516,15.20285123,15.7539152,31.23902898,19.24632889,-31.99000647,OVAL
3.123752723,6.754793382,15.18947111,16.01199347,31.61406467,19.39269204,-32.71839462,OVAL
3.123752723,6.754793382,15.18947111,16.01199347,31.61406467,19.39269204,-32.71839462,OVAL
3.123752723,6.754793382,15.18947111,16.01199347,31.61406467,19.39269204,-32.71839462,OVAL
3.123752723,6.754793382,15.18947111,16.01199347,31.61406467,19.39269204,-32.71839462,OVAL
3.123752723,6.754793382,15.18947111,16.01199347,31.61406467,19.39269204,-32.71839462,OVAL
3.123752723,6.754793382,15.18947111,16.01199347,31.61406467,19.39269204,-32.71839462,OVAL
3.123752723,6.754793382,15.18947111,16.01199347,31.61406467,19.39269204,-32.71839462,OVAL
3.123968992,6.756158041,14.58366785,15.6300658,30.96315281,19.47175334,-30.83142184,OVAL
3.123968992,6.756158041,14.58366785,15.6300658,30.96315281,19.47175334,-30.83142184,OVAL
3.123968992,6.756158041,14.58366785,15.6300658,30.96315281,19.47175334,-30.83142184,OVAL
3.123968992,6.756158041,14.58366785,15.6300658,30.96315281,19.47175334,-30.83142184,OVAL
3.123968992,6.756158041,14.58366785,15.6300658,30.96315281,19.47175334,-30.83142184,OVAL
3.123968992,6.756158041,14.58366785,15.6300658,30.96315281,19.47175334,-30.83142184,OVAL
3.123968992,6.756158041,14.58366785,15.6300658,30.96315281,19.47175334,-30.83142184,OVAL
2.422236561,4.877517403,8.550638098,8.651750636,17.25295596,11.09089499,-19.401465,OVAL
2.422236561,4.877517403,8.550638098,8.651750636,17.25295596,11.09089499,-19.401465,OVAL
2.422236561,4.877517403,8.550638098,8.651750636,17.25295596,11.09089499,-19.401465,OVAL
2.422236561,4.877517403,8.550638098,8.651750636,17.25295596,11.09089499,-19.401465,OVAL
2.422236561,4.877517403,8.550638098,8.651750636,17.25295596,11.09089499,-19.401465,OVAL
2.422236561,4.877517403,8.550638098,8.651750636,17.25295596,11.09089499,-19.401465,OVAL
2.422236561,4.877517403,8.550638098,8.651750636,17.25295596,11.09089499,-19.401465,OVAL
3.129559443,6.793289992,14.99949541,16.30518389,-31.96867944,-19.71264478,32.60770246,OVAL
3.129559443,6.793289992,14.99949541,16.30518389,-31.96867944,-19.71264478,32.60770246,OVAL
3.129559443,6.793289992,14.99949541,16.30518389,-31.96867944,-19.71264478,32.60770246,OVAL
3.129559443,6.793289992,14.99949541,16.30518389,-31.96867944,-19.71264478,32.60770246,OVAL
3.129559443,6.793289992,14.99949541,16.30518389,-31.96867944,-19.71264478,32.60770246,OVAL
3.129559443,6.793289992,14.99949541,16.30518389,-31.96867944,-19.71264478,32.60770246,OVAL
3.129559443,6.793289992,14.99949541,16.30518389,-31.96867944,-19.71264478,32.60770246,OVAL
3.043096532,6.507676974,10.75638827,10.58152314,21.25067593,13.83537292,22.77163236,OVAL
3.043096532,6.507676974,10.75638827,10.58152314,21.25067593,13.83537292,22.77163236,OVAL
3.043096532,6.507676974,10.75638827,10.58152314,21.25067593,13.83537292,22.77163236,OVAL
3.043096532,6.507676974,10.75638827,10.58152314,21.25067593,13.83537292,22.77163236,OVAL
3.043096532,6.507676974,10.75638827,10.58152314,21.25067593,13.83537292,22.77163236,OVAL
3.043096532,6.507676974,10.75638827,10.58152314,21.25067593,13.83537292,22.77163236,OVAL
3.043096532,6.507676974,10.75638827,10.58152314,21.25067593,13.83537292,22.77163236,OVAL
3.030670993,6.366855534,10.71605329,12.01692916,-23.46664564,-15.24267932,-23.63195516,OVAL
3.030670993,6.366855534,10.71605329,12.01692916,-23.46664564,-15.24267932,-23.63195516,OVAL
3.030670993,6.366855534,10.71605329,12.01692916,-23.46664564,-15.24267932,-23.63195516,OVAL
3.030670993,6.366855534,10.71605329,12.01692916,-23.46664564,-15.24267932,-23.63195516,OVAL
3.030670993,6.366855534,10.71605329,12.01692916,-23.46664564,-15.24267932,-23.63195516,OVAL
3.030670993,6.366855534,10.71605329,12.01692916,-23.46664564,-15.24267932,-23.63195516,OVAL
3.030670993,6.366855534,10.71605329,12.01692916,-23.46664564,-15.24267932,-23.63195516,OVAL
3.129017449,6.789847554,15.12699974,16.24346325,-32.60922779,-20.04688299,-31.93836237,OVAL
3.129017449,6.789847554,15.12699974,16.24346325,-32.60922779,-20.04688299,-31.93836237,OVAL
3.129017449,6.789847554,15.12699974,16.24346325,-32.60922779,-20.04688299,-31.93836237,OVAL
3.129017449,6.789847554,15.12699974,16.24346325,-32.60922779,-20.04688299,-31.93836237,OVAL
3.129017449,6.789847554,15.12699974,16.24346325,-32.60922779,-20.04688299,-31.93836237,OVAL
3.129017449,6.789847554,15.12699974,16.24346325,-32.60922779,-20.04688299,-31.93836237,OVAL
3.129017449,6.789847554,15.12699974,16.24346325,-32.60922779,-20.04688299,-31.93836237,OVAL
3.122292563,6.761101901,13.57474637,14.32920468,29.2085063,-18.19356244,-28.28423622,OVAL
3.122292563,6.761101901,13.57474637,14.32920468,29.2085063,-18.19356244,-28.28423622,OVAL
3.122292563,6.761101901,13.57474637,14.32920468,29.2085063,-18.19356244,-28.28423622,OVAL
3.122292563,6.761101901,13.57474637,14.32920468,29.2085063,-18.19356244,-28.28423622,OVAL
3.122292563,6.761101901,13.57474637,14.32920468,29.2085063,-18.19356244,-28.28423622,OVAL
3.122292563,6.761101901,13.57474637,14.32920468,29.2085063,-18.19356244,-28.28423622,OVAL
3.122292563,6.761101901,13.57474637,14.32920468,29.2085063,-18.19356244,-28.28423622,OVAL
3.128118966,6.783427053,14.87698824,16.14490185,-32.02943594,-19.78078997,-31.69867193,OVAL
3.128118966,6.783427053,14.87698824,16.14490185,-32.02943594,-19.78078997,-31.69867193,OVAL
3.128118966,6.783427053,14.87698824,16.14490185,-32.02943594,-19.78078997,-31.69867193,OVAL
3.128118966,6.783427053,14.87698824,16.14490185,-32.02943594,-19.78078997,-31.69867193,OVAL
3.128118966,6.783427053,14.87698824,16.14490185,-32.02943594,-19.78078997,-31.69867193,OVAL
3.128118966,6.783427053,14.87698824,16.14490185,-32.02943594,-19.78078997,-31.69867193,OVAL
3.128118966,6.783427053,14.87698824,16.14490185,-32.02943594,-19.78078997,-31.69867193,OVAL
3.036584843,6.470686011,10.74679493,10.58231907,21.24691387,13.81790803,23.12656916,OVAL
3.036584843,6.470686011,10.74679493,10.58231907,21.24691387,13.81790803,23.12656916,OVAL
3.036584843,6.470686011,10.74679493,10.58231907,21.24691387,13.81790803,23.12656916,OVAL
3.036584843,6.470686011,10.74679493,10.58231907,21.24691387,13.81790803,23.12656916,OVAL
3.036584843,6.470686011,10.74679493,10.58231907,21.24691387,13.81790803,23.12656916,OVAL
3.036584843,6.470686011,10.74679493,10.58231907,21.24691387,13.81790803,23.12656916,OVAL
3.036584843,6.470686011,10.74679493,10.58231907,21.24691387,13.81790803,23.12656916,OVAL
3.112055996,6.75607146,15.90740473,15.18880621,30.82016453,18.61191788,-30.98538741,OVAL
3.112055996,6.75607146,15.90740473,15.18880621,30.82016453,18.61191788,-30.98538741,OVAL
3.112055996,6.75607146,15.90740473,15.18880621,30.82016453,18.61191788,-30.98538741,OVAL
3.112055996,6.75607146,15.90740473,15.18880621,30.82016453,18.61191788,-30.98538741,OVAL
3.112055996,6.75607146,15.90740473,15.18880621,30.82016453,18.61191788,-30.98538741,OVAL
3.112055996,6.75607146,15.90740473,15.18880621,30.82016453,18.61191788,-30.98538741,OVAL
3.112055996,6.75607146,15.90740473,15.18880621,30.82016453,18.61191788,-30.98538741,OVAL
3.126075504,6.773375084,14.84793867,15.9896033,31.44464666,19.78994119,31.81484725,OVAL
3.126075504,6.773375084,14.84793867,15.9896033,31.44464666,19.78994119,31.81484725,OVAL
3.126075504,6.773375084,14.84793867,15.9896033,31.44464666,19.78994119,31.81484725,OVAL
3.126075504,6.773375084,14.84793867,15.9896033,31.44464666,19.78994119,31.81484725,OVAL
3.126075504,6.773375084,14.84793867,15.9896033,31.44464666,19.78994119,31.81484725,OVAL
3.126075504,6.773375084,14.84793867,15.9896033,31.44464666,19.78994119,31.81484725,OVAL
3.126075504,6.773375084,14.84793867,15.9896033,31.44464666,19.78994119,31.81484725,OVAL
3.127466892,6.780186218,14.7925746,16.06156198,31.5898494,19.8665421,-31.70302334,OVAL
3.127466892,6.780186218,14.7925746,16.06156198,31.5898494,19.8665421,-31.70302334,OVAL
3.127466892,6.780186218,14.7925746,16.06156198,31.5898494,19.8665421,-31.70302334,OVAL
3.127466892,6.780186218,14.7925746,16.06156198,31.5898494,19.8665421,-31.70302334,OVAL
3.127466892,6.780186218,14.7925746,16.06156198,31.5898494,19.8665421,-31.70302334,OVAL
3.127466892,6.780186218,14.7925746,16.06156198,31.5898494,19.8665421,-31.70302334,OVAL
3.127466892,6.780186218,14.7925746,16.06156198,31.5898494,19.8665421,-31.70302334,OVAL
3.125098594,6.76367389,13.84227407,15.06890336,-29.95786588,-18.71294078,29.55621266,OVAL
3.125098594,6.76367389,13.84227407,15.06890336,-29.95786588,-18.71294078,29.55621266,OVAL
3.125098594,6.76367389,13.84227407,15.06890336,-29.95786588,-18.71294078,29.55621266,OVAL
3.125098594,6.76367389,13.84227407,15.06890336,-29.95786588,-18.71294078,29.55621266,OVAL
3.125098594,6.76367389,13.84227407,15.06890336,-29.95786588,-18.71294078,29.55621266,OVAL
3.125098594,6.76367389,13.84227407,15.06890336,-29.95786588,-18.71294078,29.55621266,OVAL
3.125098594,6.76367389,13.84227407,15.06890336,-29.95786588,-18.71294078,29.55621266,OVAL
3.128641945,6.787621005,15.07641801,16.54237234,32.40271208,20.25537122,-32.69157027,OVAL
3.128641945,6.787621005,15.07641801,16.54237234,32.40271208,20.25537122,-32.69157027,OVAL
3.128641945,6.787621005,15.07641801,16.54237234,32.40271208,20.25537122,-32.69157027,OVAL
3.128641945,6.787621005,15.07641801,16.54237234,32.40271208,20.25537122,-32.69157027,OVAL
3.128641945,6.787621005,15.07641801,16.54237234,32.40271208,20.25537122,-32.69157027,OVAL
3.128641945,6.787621005,15.07641801,16.54237234,32.40271208,20.25537122,-32.69157027,OVAL
3.128641945,6.787621005,15.07641801,16.54237234,32.40271208,20.25537122,-32.69157027,OVAL
3.141335832,6.883055218,13.78359942,15.6949039,30.73222794,21.85523726,30.49761981,OVAL
3.141335832,6.883055218,13.78359942,15.6949039,30.73222794,21.85523726,30.49761981,OVAL
3.141335832,6.883055218,13.78359942,15.6949039,30.73222794,21.85523726,30.49761981,OVAL
3.141335832,6.883055218,13.78359942,15.6949039,30.73222794,21.85523726,30.49761981,OVAL
3.141335832,6.883055218,13.78359942,15.6949039,30.73222794,21.85523726,30.49761981,OVAL
3.141335832,6.883055218,13.78359942,15.6949039,30.73222794,21.85523726,30.49761981,OVAL
3.141335832,6.883055218,13.78359942,15.6949039,30.73222794,21.85523726,30.49761981,OVAL
3.12829729,6.786189921,13.54967442,14.38632745,28.37836729,17.80770274,28.84415683,OVAL
3.12829729,6.786189921,13.54967442,14.38632745,28.37836729,17.80770274,28.84415683,OVAL
3.12829729,6.786189921,13.54967442,14.38632745,28.37836729,17.80770274,28.84415683,OVAL
3.12829729,6.786189921,13.54967442,14.38632745,28.37836729,17.80770274,28.84415683,OVAL
3.12829729,6.786189921,13.54967442,14.38632745,28.37836729,17.80770274,28.84415683,OVAL
3.12829729,6.786189921,13.54967442,14.38632745,28.37836729,17.80770274,28.84415683,OVAL
3.12829729,6.786189921,13.54967442,14.38632745,28.37836729,17.80770274,28.84415683,OVAL
3.126601146,6.776092979,13.84183736,14.69251377,28.96125602,18.08104035,-30.03135903,OVAL
3.126601146,6.776092979,13.84183736,14.69251377,28.96125602,18.08104035,-30.03135903,OVAL
3.126601146,6.776092979,13.84183736,14.69251377,28.96125602,18.08104035,-30.03135903,OVAL
3.126601146,6.776092979,13.84183736,14.69251377,28.96125602,18.08104035,-30.03135903,OVAL
3.126601146,6.776092979,13.84183736,14.69251377,28.96125602,18.08104035,-30.03135903,OVAL
3.126601146,6.776092979,13.84183736,14.69251377,28.96125602,18.08104035,-30.03135903,OVAL
3.126601146,6.776092979,13.84183736,14.69251377,28.96125602,18.08104035,-30.03135903,OVAL
3.107707312,6.695032369,13.82394053,14.93007771,-29.31097572,-18.3237828,30.18249263,OVAL
3.107707312,6.695032369,13.82394053,14.93007771,-29.31097572,-18.3237828,30.18249263,OVAL
3.107707312,6.695032369,13.82394053,14.93007771,-29.31097572,-18.3237828,30.18249263,OVAL
3.107707312,6.695032369,13.82394053,14.93007771,-29.31097572,-18.3237828,30.18249263,OVAL
3.107707312,6.695032369,13.82394053,14.93007771,-29.31097572,-18.3237828,30.18249263,OVAL
3.107707312,6.695032369,13.82394053,14.93007771,-29.31097572,-18.3237828,30.18249263,OVAL
3.107707312,6.695032369,13.82394053,14.93007771,-29.31097572,-18.3237828,30.18249263,OVAL
3.124635485,6.760433265,15.39820706,16.58567189,33.75601734,-20.75964251,-32.57856834,OVAL
3.124635485,6.760433265,15.39820706,16.58567189,33.75601734,-20.75964251,-32.57856834,OVAL
3.124635485,6.760433265,15.39820706,16.58567189,33.75601734,-20.75964251,-32.57856834,OVAL
3.124635485,6.760433265,15.39820706,16.58567189,33.75601734,-20.75964251,-32.57856834,OVAL
3.124635485,6.760433265,15.39820706,16.58567189,33.75601734,-20.75964251,-32.57856834,OVAL
3.124635485,6.760433265,15.39820706,16.58567189,33.75601734,-20.75964251,-32.57856834,OVAL
3.124635485,6.760433265,15.39820706,16.58567189,33.75601734,-20.75964251,-32.57856834,OVAL
2.367267101,4.754427108,10.57288957,11.40235167,23.00002029,-14.50769781,-22.40346443,OVAL
2.367267101,4.754427108,10.57288957,11.40235167,23.00002029,-14.50769781,-22.40346443,OVAL
2.367267101,4.754427108,10.57288957,11.40235167,23.00002029,-14.50769781,-22.40346443,OVAL
2.367267101,4.754427108,10.57288957,11.40235167,23.00002029,-14.50769781,-22.40346443,OVAL
2.367267101,4.754427108,10.57288957,11.40235167,23.00002029,-14.50769781,-22.40346443,OVAL
2.367267101,4.754427108,10.57288957,11.40235167,23.00002029,-14.50769781,-22.40346443,OVAL
2.367267101,4.754427108,10.57288957,11.40235167,23.00002029,-14.50769781,-22.40346443,OVAL
2.366839472,4.753684667,10.50636655,11.0732433,21.9332431,13.78664672,22.14242545,OVAL
2.366839472,4.753684667,10.50636655,11.0732433,21.9332431,13.78664672,22.14242545,OVAL
2.366839472,4.753684667,10.50636655,11.0732433,21.9332431,13.78664672,22.14242545,OVAL
2.366839472,4.753684667,10.50636655,11.0732433,21.9332431,13.78664672,22.14242545,OVAL
2.366839472,4.753684667,10.50636655,11.0732433,21.9332431,13.78664672,22.14242545,OVAL
2.366839472,4.753684667,10.50636655,11.0732433,21.9332431,13.78664672,22.14242545,OVAL
2.366839472,4.753684667,10.50636655,11.0732433,21.9332431,13.78664672,22.14242545,OVAL
2.366201029,4.752551356,10.47362875,11.00289717,21.79278108,13.65881034,22.07842366,OVAL
2.366201029,4.752551356,10.47362875,11.00289717,21.79278108,13.65881034,22.07842366,OVAL
2.366201029,4.752551356,10.47362875,11.00289717,21.79278108,13.65881034,22.07842366,OVAL
2.366201029,4.752551356,10.47362875,11.00289717,21.79278108,13.65881034,22.07842366,OVAL
2.366201029,4.752551356,10.47362875,11.00289717,21.79278108,13.65881034,22.07842366,OVAL
2.366201029,4.752551356,10.47362875,11.00289717,21.79278108,13.65881034,22.07842366,OVAL
2.366201029,4.752551356,10.47362875,11.00289717,21.79278108,13.65881034,22.07842366,OVAL
2.366563712,4.753323085,10.46497541,10.96579307,21.72165728,13.58607833,22.06585999,OVAL
2.366563712,4.753323085,10.46497541,10.96579307,21.72165728,13.58607833,22.06585999,OVAL
2.366563712,4.753323085,10.46497541,10.96579307,21.72165728,13.58607833,22.06585999,OVAL
2.366563712,4.753323085,10.46497541,10.96579307,21.72165728,13.58607833,22.06585999,OVAL
2.366563712,4.753323085,10.46497541,10.96579307,21.72165728,13.58607833,22.06585999,OVAL
2.366563712,4.753323085,10.46497541,10.96579307,21.72165728,13.58607833,22.06585999,OVAL
2.366563712,4.753323085,10.46497541,10.96579307,21.72165728,13.58607833,22.06585999,OVAL
3.128148862,6.784380218,14.42250356,15.6075647,30.65920865,19.19073638,31.02722498,OVAL
3.128148862,6.784380218,14.42250356,15.6075647,30.65920865,19.19073638,31.02722498,OVAL
3.128148862,6.784380218,14.42250356,15.6075647,30.65920865,19.19073638,31.02722498,OVAL
3.128148862,6.784380218,14.42250356,15.6075647,30.65920865,19.19073638,31.02722498,OVAL
3.128148862,6.784380218,14.42250356,15.6075647,30.65920865,19.19073638,31.02722498,OVAL
3.128148862,6.784380218,14.42250356,15.6075647,30.65920865,19.19073638,31.02722498,OVAL
3.128148862,6.784380218,14.42250356,15.6075647,30.65920865,19.19073638,31.02722498,OVAL
3.129431254,6.792563471,12.9852866,14.31777228,-27.98432266,-17.72367397,28.55679737,OVAL
3.129431254,6.792563471,12.9852866,14.31777228,-27.98432266,-17.72367397,28.55679737,OVAL
3.129431254,6.792563471,12.9852866,14.31777228,-27.98432266,-17.72367397,28.55679737,OVAL
3.129431254,6.792563471,12.9852866,14.31777228,-27.98432266,-17.72367397,28.55679737,OVAL
3.129431254,6.792563471,12.9852866,14.31777228,-27.98432266,-17.72367397,28.55679737,OVAL
3.129431254,6.792563471,12.9852866,14.31777228,-27.98432266,-17.72367397,28.55679737,OVAL
3.129431254,6.792563471,12.9852866,14.31777228,-27.98432266,-17.72367397,28.55679737,OVAL
3.108846409,6.680965413,13.55534097,14.70939254,29.03413066,18.34511327,-28.95719686,OVAL
3.108846409,6.680965413,13.55534097,14.70939254,29.03413066,18.34511327,-28.95719686,OVAL
3.108846409,6.680965413,13.55534097,14.70939254,29.03413066,18.34511327,-28.95719686,OVAL
3.108846409,6.680965413,13.55534097,14.70939254,29.03413066,18.34511327,-28.95719686,OVAL
3.108846409,6.680965413,13.55534097,14.70939254,29.03413066,18.34511327,-28.95719686,OVAL
3.108846409,6.680965413,13.55534097,14.70939254,29.03413066,18.34511327,-28.95719686,OVAL
3.108846409,6.680965413,13.55534097,14.70939254,29.03413066,18.34511327,-28.95719686,OVAL
3.135703907,6.862140069,13.23941446,14.28231652,28.07803956,17.73944082,-28.45760642,OVAL
3.135703907,6.862140069,13.23941446,14.28231652,28.07803956,17.73944082,-28.45760642,OVAL
3.135703907,6.862140069,13.23941446,14.28231652,28.07803956,17.73944082,-28.45760642,OVAL
3.135703907,6.862140069,13.23941446,14.28231652,28.07803956,17.73944082,-28.45760642,OVAL
3.135703907,6.862140069,13.23941446,14.28231652,28.07803956,17.73944082,-28.45760642,OVAL
3.135703907,6.862140069,13.23941446,14.28231652,28.07803956,17.73944082,-28.45760642,OVAL
3.135703907,6.862140069,13.23941446,14.28231652,28.07803956,17.73944082,-28.45760642,OVAL
3.096896231,6.614819456,13.45452695,14.34758604,-28.28123558,-17.6851361,-28.67654998,OVAL
3.096896231,6.614819456,13.45452695,14.34758604,-28.28123558,-17.6851361,-28.67654998,OVAL
3.096896231,6.614819456,13.45452695,14.34758604,-28.28123558,-17.6851361,-28.67654998,OVAL
3.096896231,6.614819456,13.45452695,14.34758604,-28.28123558,-17.6851361,-28.67654998,OVAL
3.096896231,6.614819456,13.45452695,14.34758604,-28.28123558,-17.6851361,-28.67654998,OVAL
3.096896231,6.614819456,13.45452695,14.34758604,-28.28123558,-17.6851361,-28.67654998,OVAL
3.096896231,6.614819456,13.45452695,14.34758604,-28.28123558,-17.6851361,-28.67654998,OVAL
3.122453527,6.763766923,13.89484812,15.04527278,-29.90348207,-18.67603122,29.55510968,OVAL
3.122453527,6.763766923,13.89484812,15.04527278,-29.90348207,-18.67603122,29.55510968,OVAL
3.122453527,6.763766923,13.89484812,15.04527278,-29.90348207,-18.67603122,29.55510968,OVAL
3.122453527,6.763766923,13.89484812,15.04527278,-29.90348207,-18.67603122,29.55510968,OVAL
3.122453527,6.763766923,13.89484812,15.04527278,-29.90348207,-18.67603122,29.55510968,OVAL
3.122453527,6.763766923,13.89484812,15.04527278,-29.90348207,-18.67603122,29.55510968,OVAL
3.122453527,6.763766923,13.89484812,15.04527278,-29.90348207,-18.67603122,29.55510968,OVAL
3.130318001,6.801249962,13.75176879,15.4780767,-30.15492562,-18.91374966,30.39566721,OVAL
3.130318001,6.801249962,13.75176879,15.4780767,-30.15492562,-18.91374966,30.39566721,OVAL
3.130318001,6.801249962,13.75176879,15.4780767,-30.15492562,-18.91374966,30.39566721,OVAL
3.130318001,6.801249962,13.75176879,15.4780767,-30.15492562,-18.91374966,30.39566721,OVAL
3.130318001,6.801249962,13.75176879,15.4780767,-30.15492562,-18.91374966,30.39566721,OVAL
3.130318001,6.801249962,13.75176879,15.4780767,-30.15492562,-18.91374966,30.39566721,OVAL
3.130318001,6.801249962,13.75176879,15.4780767,-30.15492562,-18.91374966,30.39566721,OVAL
3.061972819,6.447670255,12.48285891,13.59195078,-26.63489048,-16.81989672,-27.42894093,OVAL
3.061972819,6.447670255,12.48285891,13.59195078,-26.63489048,-16.81989672,-27.42894093,OVAL
3.061972819,6.447670255,12.48285891,13.59195078,-26.63489048,-16.81989672,-27.42894093,OVAL
3.061972819,6.447670255,12.48285891,13.59195078,-26.63489048,-16.81989672,-27.42894093,OVAL
3.061972819,6.447670255,12.48285891,13.59195078,-26.63489048,-16.81989672,-27.42894093,OVAL
3.061972819,6.447670255,12.48285891,13.59195078,-26.63489048,-16.81989672,-27.42894093,OVAL
3.061972819,6.447670255,12.48285891,13.59195078,-26.63489048,-16.81989672,-27.42894093,OVAL
3.062797007,6.487987561,13.64229935,14.18821611,28.36863849,17.47756169,28.17934762,OVAL
3.062797007,6.487987561,13.64229935,14.18821611,28.36863849,17.47756169,28.17934762,OVAL
3.062797007,6.487987561,13.64229935,14.18821611,28.36863849,17.47756169,28.17934762,OVAL
3.062797007,6.487987561,13.64229935,14.18821611,28.36863849,17.47756169,28.17934762,OVAL
3.062797007,6.487987561,13.64229935,14.18821611,28.36863849,17.47756169,28.17934762,OVAL
3.062797007,6.487987561,13.64229935,14.18821611,28.36863849,17.47756169,28.17934762,OVAL
3.062797007,6.487987561,13.64229935,14.18821611,28.36863849,17.47756169,28.17934762,OVAL
3.027900185,6.324921409,11.71103269,12.77074037,-25.01674731,-15.93647425,25.82790667,OVAL
3.027900185,6.324921409,11.71103269,12.77074037,-25.01674731,-15.93647425,25.82790667,OVAL
3.027900185,6.324921409,11.71103269,12.77074037,-25.01674731,-15.93647425,25.82790667,OVAL
3.027900185,6.324921409,11.71103269,12.77074037,-25.01674731,-15.93647425,25.82790667,OVAL
3.027900185,6.324921409,11.71103269,12.77074037,-25.01674731,-15.93647425,25.82790667,OVAL
3.027900185,6.324921409,11.71103269,12.77074037,-25.01674731,-15.93647425,25.82790667,OVAL
3.027900185,6.324921409,11.71103269,12.77074037,-25.01674731,-15.93647425,25.82790667,OVAL
